date,narration,credit_amount,debit_amount,balance,transaction_id,mode,counterparty,company_name,company_gstin,actual_bank_credits_cr,gstr1_reported_sales,gstr3b_taxable_sales
2023-06-03,NEFT from Asian Paints,87.75,0,56452.23,TXN100351,CHEQUE,Asian Paints,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-06-03,Vendor payment Apex Materials,0,42.55,56941.14,TXN100367,RTGS,Apex Materials,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-06-03,Vendor payment Prime Logistics,0,39.25,56901.89,TXN100368,CHEQUE,Prime Logistics,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-06-03,NEFT from Wipro Ltd,68.13,0,61910.21,TXN100676,NEFT,Wipro Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-06-04,Vendor payment Nova Tech Supplies,0,65.65,50945.06,TXN100065,CHEQUE,Nova Tech Supplies,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-06-04,NEFT from Reliance Industries,41.86,0,56953.6,TXN100358,IMPS,Reliance Industries,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-06-05,Vendor payment Vedanta Ltd,0,32.84,51061.73,TXN100063,UPI,Vedanta Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-06-05,Loan repayment HDFC Bank,0,19.26,50854.29,TXN100068,RTGS,HDFC Bank,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-06-05,NEFT from Mastek Ltd,48.47,0,56601.51,TXN100353,CHEQUE,Mastek Ltd,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-06-05,NEFT from Hexaware Technologies,52.56,0,56911.74,TXN100357,RTGS,Hexaware Technologies,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-06-05,Loan repayment HDFC Bank,0,14.14,56580.54,TXN100375,RTGS,HDFC Bank,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-06-05,Loan repayment HDFC Bank,0,17.03,61849.99,TXN100692,RTGS,HDFC Bank,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-06-06,NEFT from Nestle India,34.72,0,57071.31,TXN100360,UPI,Nestle India,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-06-07,NEFT from Hexaware Technologies,97.97,0,51003.59,TXN100049,RTGS,Hexaware Technologies,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-06-07,Vendor payment Bosch Ltd,0,29.26,51381.14,TXN100056,CHEQUE,Bosch Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-06-07,NEFT from Mastek Ltd,49.44,0,56650.94,TXN100354,RTGS,Mastek Ltd,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-06-08,NEFT from HCL Technologies,60.43,0,51200.56,TXN100052,CHEQUE,HCL Technologies,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-06-08,Vendor payment Coal India Ltd,0,33.31,51094.57,TXN100062,UPI,Coal India Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-06-08,Vendor payment Apex Materials,0,51.02,51010.71,TXN100064,CHEQUE,Apex Materials,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-06-08,Vendor payment GAIL India,0,52.24,62093.25,TXN100686,RTGS,GAIL India,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-06-08,Vendor payment Coal India Ltd,0,24.71,61919.88,TXN100689,CHEQUE,Coal India Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-06-09,NEFT from Mphasis Ltd,108.52,0,50905.62,TXN100048,UPI,Mphasis Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-06-09,NEFT from Asian Paints,117.14,0,56364.48,TXN100350,UPI,Asian Paints,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-06-09,NEFT from Reliance Industries,97.12,0,61842.08,TXN100675,CHEQUE,Reliance Industries,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-06-09,Vendor payment Coal India Ltd,0,85.62,62007.63,TXN100687,NEFT,Coal India Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-06-11,NEFT from HCL Technologies,76.27,0,51410.4,TXN100055,IMPS,HCL Technologies,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-06-11,NEFT from Bajaj Auto,100.98,0,56751.92,TXN100355,CHEQUE,Bajaj Auto,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-06-12,NEFT from ONGC Ltd,70.37,0,62249.45,TXN100680,UPI,ONGC Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-06-13,NEFT from HCL Technologies,91.45,0,62340.9,TXN100681,CHEQUE,HCL Technologies,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-06-13,Vendor payment ABB India,0,28.91,62283.68,TXN100683,RTGS,ABB India,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-06-14,Vendor payment Bharat Components,0,75.52,56727.95,TXN100371,NEFT,Bharat Components,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-06-14,NEFT from Power Grid Corp,80.75,0,61649.86,TXN100673,CHEQUE,Power Grid Corp,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-06-15,NEFT from Mphasis Ltd,70.63,0,51140.13,TXN100051,RTGS,Mphasis Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-06-15,Vendor payment Nova Tech Supplies,0,67.14,51198.86,TXN100060,NEFT,Nova Tech Supplies,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-06-15,NEFT from Pinnacle Trade Links Pvt Ltd,26.63,0,55251.4,TXN100291,NEFT,Pinnacle Trade Links Pvt Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-06-15,NEFT from Maruti Suzuki,76.19,0,57244.61,TXN100362,NEFT,Maruti Suzuki,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-06-15,NEFT from Pinnacle Trade Links Pvt Ltd,33.95,0,61004.71,TXN100614,NEFT,Pinnacle Trade Links Pvt Ltd,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-06-15,NEFT from Wipro Ltd,70.81,0,61569.11,TXN100672,CHEQUE,Wipro Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-06-15,NEFT from Hindustan Unilever,95.1,0,61744.95,TXN100674,UPI,Hindustan Unilever,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-06-15,NEFT from Pinnacle Trade Links Pvt Ltd,36.01,0,65326.97,TXN100923,NEFT,Pinnacle Trade Links Pvt Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-06-16,NEFT from Wipro Ltd,55.84,0,62080.16,TXN100678,RTGS,Wipro Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-06-17,NEFT from Mahindra Group,97.11,0,57168.42,TXN100361,UPI,Mahindra Group,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-06-17,Vendor payment GAIL India,0,86.18,57158.43,TXN100363,NEFT,GAIL India,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-06-17,Vendor payment Tata Power,0,51.76,56803.47,TXN100370,CHEQUE,Tata Power,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-06-18,NEFT from Titan Company,82.96,0,51283.52,TXN100053,NEFT,Titan Company,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-06-18,Vendor payment Adani Ports,0,46.66,56855.23,TXN100369,CHEQUE,Adani Ports,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-06-18,NEFT from Wipro Ltd,114.11,0,62024.32,TXN100677,NEFT,Wipro Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-06-19,Vendor payment Siemens India,0,37.01,51344.13,TXN100057,UPI,Siemens India,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-06-20,GST payment GSTR-3B,0,14.78,50873.56,TXN100067,NEFT,GST Portal,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-06-20,GST payment GSTR-3B,0,14.22,56594.67,TXN100374,NEFT,GST Portal,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-06-20,GST payment GSTR-3B,0,12.18,61867.02,TXN100691,NEFT,GST Portal,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-06-21,Vendor payment Bosch Ltd,0,70.46,56657.49,TXN100372,RTGS,Bosch Ltd,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-06-21,Vendor payment JSW Steel,0,28.3,62312.59,TXN100682,CHEQUE,JSW Steel,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-06-22,NEFT from Tech Mahindra,115.22,0,50797.1,TXN100047,RTGS,Tech Mahindra,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-06-22,Vendor payment Vedanta Ltd,0,44.8,51266.0,TXN100059,UPI,Vedanta Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-06-22,Vendor payment Bharat Components,0,54.32,56983.69,TXN100366,UPI,Bharat Components,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-06-22,Vendor payment Bosch Ltd,0,49.69,62145.5,TXN100685,UPI,Bosch Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-06-23,NEFT from Hindustan Unilever,65.91,0,51069.5,TXN100050,IMPS,Hindustan Unilever,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-06-23,NEFT from Mastek Ltd,73.99,0,61498.3,TXN100671,CHEQUE,Mastek Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-06-24,Vendor payment ABB India,0,41.11,57117.32,TXN100364,NEFT,ABB India,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-06-25,NEFT from Hexaware Technologies,98.93,0,50681.88,TXN100046,RTGS,Hexaware Technologies,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-06-25,NEFT from Bajaj Auto,98.92,0,62179.08,TXN100679,UPI,Bajaj Auto,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-06-26,Vendor payment Vedanta Ltd,0,33.33,51310.8,TXN100058,NEFT,Vedanta Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-06-26,NEFT from Titan Company,83.0,0,57036.6,TXN100359,NEFT,Titan Company,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-06-28,Salary disbursement,0,56.72,50888.34,TXN100066,NEFT,Employees,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-06-28,Salary disbursement,0,48.6,56608.89,TXN100373,NEFT,Employees,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-06-28,Salary disbursement,0,40.67,61879.21,TXN100690,NEFT,Employees,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-07-01,Vendor payment UltraTech Cement,0,63.48,51422.17,TXN100085,CHEQUE,UltraTech Cement,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-07-01,Vendor payment Steel Authority India,0,80.89,57420.3,TXN100391,CHEQUE,Steel Authority India,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-07-02,NEFT from ITC Ltd,35.14,0,51340.1,TXN100075,CHEQUE,ITC Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-07-02,Vendor payment Indian Oil Corp,0,46.4,62120.16,TXN100710,CHEQUE,Indian Oil Corp,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-07-03,NEFT from NTPC Ltd,38.69,0,56840.79,TXN100379,IMPS,NTPC Ltd,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-07-03,Vendor payment ABB India,0,35.06,57360.37,TXN100393,UPI,ABB India,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-07-04,Vendor payment Apex Materials,0,57.63,51364.53,TXN100086,CHEQUE,Apex Materials,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-07-04,NEFT from Maruti Suzuki,106.08,0,57440.83,TXN100386,IMPS,Maruti Suzuki,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-07-04,NEFT from Nestle India,81.67,0,57522.5,TXN100387,UPI,Nestle India,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-07-05,Loan repayment HDFC Bank,0,11.58,51199.46,TXN100090,RTGS,HDFC Bank,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-07-05,NEFT from Tech Mahindra,36.04,0,56802.1,TXN100378,NEFT,Tech Mahindra,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-07-05,Loan repayment HDFC Bank,0,11.56,57177.31,TXN100398,RTGS,HDFC Bank,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-07-05,NEFT from Mphasis Ltd,119.41,0,62133.5,TXN100695,RTGS,Mphasis Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-07-05,Loan repayment HDFC Bank,0,19.07,61895.43,TXN100715,RTGS,HDFC Bank,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-07-06,NEFT from NTPC Ltd,73.71,0,50928.0,TXN100069,RTGS,NTPC Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-07-06,NEFT from Wipro Ltd,116.47,0,51569.32,TXN100077,NEFT,Wipro Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-07-06,NEFT from HCL Technologies,83.55,0,51652.87,TXN100078,RTGS,HCL Technologies,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-07-07,NEFT from Wipro Ltd,82.13,0,51304.96,TXN100074,CHEQUE,Wipro Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-07-07,NEFT from Bajaj Auto,89.11,0,57334.75,TXN100385,RTGS,Bajaj Auto,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-07-07,Vendor payment Adani Ports,0,65.27,62224.06,TXN100708,UPI,Adani Ports,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-07-08,Vendor payment Indian Oil Corp,0,47.71,51570.68,TXN100083,IMPS,Indian Oil Corp,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-07-08,NEFT from Wipro Ltd,66.2,0,61916.19,TXN100693,RTGS,Wipro Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-07-09,Vendor payment Coal India Ltd,0,66.88,51618.38,TXN100082,IMPS,Coal India Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-07-09,Vendor payment Prime Logistics,0,85.33,51279.2,TXN100087,NEFT,Prime Logistics,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-07-09,NEFT from Wipro Ltd,80.1,0,62373.52,TXN100699,CHEQUE,Wipro Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-07-10,NEFT from NTPC Ltd,92.69,0,51178.9,TXN100072,CHEQUE,NTPC Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-07-10,RTGS to Beta Enterprises advance payment,0,88.84,54438.34,TXN100280,RTGS,Beta Enterprises,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-07-10,NEFT from Maruti Suzuki,39.32,0,57245.64,TXN100384,CHEQUE,Maruti Suzuki,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-07-10,RTGS to Beta Enterprises advance payment,0,146.97,60171.68,TXN100603,RTGS,Beta Enterprises,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-07-10,Vendor payment Prime Logistics,0,76.4,62424.26,TXN100705,NEFT,Prime Logistics,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-07-10,RTGS to Beta Enterprises advance payment,0,81.17,64579.68,TXN100912,RTGS,Beta Enterprises,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-07-12,Vendor payment Apex Materials,0,57.49,62166.56,TXN100709,RTGS,Apex Materials,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-07-13,NEFT from Wipro Ltd,44.82,0,50972.82,TXN100070,NEFT,Wipro Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-07-13,NEFT from Nestle India,113.39,0,51086.21,TXN100071,UPI,Nestle India,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-07-13,NEFT from Mahindra Group,114.74,0,51767.61,TXN100079,CHEQUE,Mahindra Group,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-07-13,NEFT from NTPC Ltd,95.67,0,56676.2,TXN100376,IMPS,NTPC Ltd,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-07-14,Vendor payment Cummins India,0,59.57,51685.27,TXN100081,IMPS,Cummins India,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-07-14,NEFT from Beta Enterprises refund,88.84,0,54527.18,TXN100281,NEFT,Beta Enterprises,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-07-14,NEFT from ITC Ltd,89.86,0,56766.06,TXN100377,IMPS,ITC Ltd,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-07-14,NEFT from Maruti Suzuki,108.62,0,57089.16,TXN100382,UPI,Maruti Suzuki,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-07-14,Vendor payment Prime Logistics,0,40.99,62553.81,TXN100703,RTGS,Prime Logistics,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-07-14,NEFT from Beta Enterprises refund,81.17,0,64660.84,TXN100913,NEFT,Beta Enterprises,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-07-15,Vendor payment Adani Ports,0,85.03,51485.65,TXN100084,NEFT,Adani Ports,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-07-15,NEFT to Pinnacle Trade Links Pvt Ltd,0,35.58,55215.82,TXN100292,NEFT,Pinnacle Trade Links Pvt Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-07-15,Vendor payment Adani Ports,0,31.02,57329.35,TXN100394,IMPS,Adani Ports,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-07-15,NEFT to Pinnacle Trade Links Pvt Ltd,0,25.62,60979.09,TXN100615,NEFT,Pinnacle Trade Links Pvt Ltd,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-07-15,NEFT to Pinnacle Trade Links Pvt Ltd,0,33.44,65293.53,TXN100924,NEFT,Pinnacle Trade Links Pvt Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-07-16,NEFT from Mphasis Ltd,112.74,0,51452.85,TXN100076,CHEQUE,Mphasis Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-07-16,NEFT from Beta Enterprises refund,146.97,0,60318.64,TXN100604,NEFT,Beta Enterprises,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-07-17,Vendor payment Prime Logistics,0,47.19,62289.33,TXN100707,IMPS,Prime Logistics,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-07-18,NEFT from Hexaware Technologies,59.67,0,56980.54,TXN100381,NEFT,Hexaware Technologies,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-07-18,NEFT from Infosys BPO,85.22,0,57607.72,TXN100388,CHEQUE,Infosys BPO,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-07-18,NEFT from Asian Paints,97.89,0,62014.09,TXN100694,NEFT,Asian Paints,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-07-18,NEFT from Tech Mahindra,34.22,0,62494.08,TXN100701,IMPS,Tech Mahindra,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-07-18,Vendor payment Vedanta Ltd,0,87.75,62336.52,TXN100706,CHEQUE,Vedanta Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-07-19,Vendor payment Thermax Ltd,0,22.78,51744.83,TXN100080,NEFT,Thermax Ltd,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-07-20,GST payment GSTR-3B,0,10.59,51211.03,TXN100089,NEFT,GST Portal,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-07-20,Vendor payment Indian Oil Corp,0,22.03,57585.69,TXN100389,IMPS,Indian Oil Corp,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-07-20,GST payment GSTR-3B,0,14.18,57188.86,TXN100397,NEFT,GST Portal,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-07-20,Vendor payment Nova Tech Supplies,0,81.15,62039.01,TXN100711,RTGS,Nova Tech Supplies,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-07-20,GST payment GSTR-3B,0,9.46,61914.5,TXN100714,NEFT,GST Portal,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-07-21,NEFT from ONGC Ltd,100.72,0,62594.81,TXN100702,IMPS,ONGC Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-07-22,NEFT from Tech Mahindra,43.93,0,51222.83,TXN100073,IMPS,Tech Mahindra,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-07-22,Vendor payment Hindalco Industries,0,24.87,57395.43,TXN100392,NEFT,Hindalco Industries,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-07-22,NEFT from Mphasis Ltd,49.89,0,62293.42,TXN100698,IMPS,Mphasis Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-07-23,Vendor payment Tata Power,0,84.51,57501.19,TXN100390,IMPS,Tata Power,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-07-24,NEFT from Wipro Ltd,117.16,0,57206.32,TXN100383,CHEQUE,Wipro Ltd,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-07-24,Vendor payment Adani Ports,0,74.38,57254.97,TXN100395,CHEQUE,Adani Ports,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-07-24,NEFT from Mastek Ltd,58.7,0,62192.2,TXN100696,CHEQUE,Mastek Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-07-24,NEFT from Larsen Toubro,86.34,0,62459.86,TXN100700,UPI,Larsen Toubro,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-07-25,NEFT from ITC Ltd,51.32,0,62243.53,TXN100697,RTGS,ITC Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-07-25,Vendor payment Bosch Ltd,0,53.15,62500.67,TXN100704,RTGS,Bosch Ltd,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-07-26,NEFT from Bajaj Auto,80.07,0,56920.87,TXN100380,CHEQUE,Bajaj Auto,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-07-26,Vendor payment Cummins India,0,70.7,61968.31,TXN100712,CHEQUE,Cummins India,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-07-28,Salary disbursement,0,57.59,51221.62,TXN100088,NEFT,Employees,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-07-28,Salary disbursement,0,51.92,57203.04,TXN100396,NEFT,Employees,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-07-28,Salary disbursement,0,44.34,61923.97,TXN100713,NEFT,Employees,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-07-31,NEFT from Hexaware Technologies,56.94,0,51341.45,TXN100092,NEFT,Hexaware Technologies,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-07-31,NEFT from Asian Paints,57.13,0,57698.63,TXN100405,RTGS,Asian Paints,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-07-31,NEFT from Asian Paints,114.34,0,62009.78,TXN100716,NEFT,Asian Paints,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-08-01,NEFT from HCL Technologies,87.09,0,51682.99,TXN100097,IMPS,HCL Technologies,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-08-01,NEFT from Reliance Industries,60.02,0,51743.01,TXN100098,RTGS,Reliance Industries,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-08-01,NEFT from Hindustan Unilever,62.82,0,52053.28,TXN100103,NEFT,Hindustan Unilever,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-08-01,NEFT from HCL Technologies,54.49,0,57231.79,TXN100399,UPI,HCL Technologies,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-02,NEFT from Bajaj Auto,79.1,0,51947.13,TXN100101,IMPS,Bajaj Auto,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-08-02,NEFT from ONGC Ltd,107.56,0,58104.88,TXN100410,NEFT,ONGC Ltd,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-02,Vendor payment Vedanta Ltd,0,79.11,58065.22,TXN100415,RTGS,Vedanta Ltd,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-03,NEFT from Hindustan Unilever,91.04,0,57432.86,TXN100402,CHEQUE,Hindustan Unilever,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-04,NEFT from Nestle India,40.39,0,51381.84,TXN100093,NEFT,Nestle India,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-08-04,Loan repayment HDFC Bank,0,16.8,51436.16,TXN100116,RTGS,HDFC Bank,Infosys,29AABCI1682H1ZJ,81495.0,162990.0,158500.0
2023-08-04,Loan repayment HDFC Bank,0,15.79,57707.96,TXN100425,RTGS,HDFC Bank,TCS,27AAATC2206H1ZN,127662.0,255324.0,242000.0
2023-08-04,NEFT from Asian Paints,59.69,0,62886.72,TXN100727,UPI,Asian Paints,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-08-04,Vendor payment GAIL India,0,24.76,62325.2,TXN100735,RTGS,GAIL India,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
2023-08-04,Loan repayment HDFC Bank,0,13.73,62259.75,TXN100738,RTGS,HDFC Bank,Tata_Steel,21AAACT2636Q1ZR,114585.0,229171.0,195000.0
